Date,Close
1/18/21,36630.07
1/19/21,36069.8
1/20/21,35547.75
1/21/21,30825.7
1/22/21,33005.76
1/23/21,32067.64
1/24/21,32289.38
1/25/21,32366.39
1/26/21,32569.85
1/27/21,30432.55
1/28/21,31649.61
1/29/21,34316.39
1/30/21,34269.52
1/31/21,33114.36
2/1/21,33537.18
2/2/21,35510.29
2/3/21,37472.09
2/4/21,36926.07
2/5/21,38144.31
2/6/21,39266.01
2/7/21,38903.44
2/8/21,46196.46
2/9/21,46481.11
2/10/21,44918.18
2/11/21,47909.33
2/12/21,47504.85
2/13/21,47105.52
2/14/21,48717.29
2/15/21,47945.06
2/16/21,49199.87
2/17/21,52149.01
2/18/21,51679.8
2/19/21,55888.13
2/20/21,56099.52
2/21/21,57539.95
2/22/21,54207.32
2/23/21,48824.43
2/24/21,49705.33
2/25/21,47093.85
2/26/21,46339.76
2/27/21,46188.45
2/28/21,45137.77
3/1/21,49631.24
3/2/21,48378.99
3/3/21,50538.24
3/4/21,48561.17
3/5/21,48927.3
3/6/21,48912.38
3/7/21,51206.69
3/8/21,52246.52
3/9/21,54824.12
3/10/21,56008.55
3/11/21,57805.12
3/12/21,57332.09
3/13/21,61243.09
3/14/21,59302.32
3/15/21,55907.2
3/16/21,56804.9
3/17/21,58870.89
3/18/21,57858.92
3/19/21,58346.65
3/20/21,58313.64
3/21/21,57523.42
3/22/21,54529.14
3/23/21,54738.95
3/24/21,52774.27
3/25/21,51704.16
3/26/21,55137.31
3/27/21,55973.51
3/28/21,55950.75
3/29/21,57750.2
3/30/21,58917.69
3/31/21,58918.83
4/1/21,59095.81
4/2/21,59384.31
4/3/21,57603.89
4/4/21,58758.55
4/5/21,59057.88
4/6/21,58192.36
4/7/21,56048.94
4/8/21,58323.95
4/9/21,58245
4/10/21,59793.23
4/11/21,60204.96
4/12/21,59893.45
4/13/21,63503.46
4/14/21,63109.7
4/15/21,63314.01
4/16/21,61572.79
4/17/21,60683.82
4/18/21,56216.18
4/19/21,55724.27
4/20/21,56473.03
4/21/21,53906.09
4/22/21,51762.27
4/23/21,51093.65
4/24/21,50050.87
4/25/21,49004.25
4/26/21,54021.75
4/27/21,55033.12
4/28/21,54824.7
4/29/21,53555.11
4/30/21,57750.18
5/1/21,57828.05
5/2/21,56631.08
5/3/21,57200.29
5/4/21,53333.54
5/5/21,57424.01
5/6/21,56396.52
5/7/21,57356.4
5/8/21,58803.78
5/9/21,58232.32
5/10/21,55859.8
5/11/21,56704.57
5/12/21,49150.54
5/13/21,49716.19
5/14/21,49880.54
5/15/21,46760.19
5/16/21,46456.06
5/17/21,43537.51
5/18/21,42909.4
5/19/21,37002.44
5/20/21,40782.74
5/21/21,37304.69
5/22/21,37536.63
5/23/21,34770.58
5/24/21,38705.98
5/25/21,38402.22
5/26/21,39294.2
5/27/21,38436.97
5/28/21,35697.61
5/29/21,34616.07
5/30/21,35678.13
5/31/21,37332.86
6/1/21,36684.93
6/2/21,37575.18
6/3/21,39208.77
6/4/21,36894.41
6/5/21,35551.96
6/6/21,35862.38
6/7/21,33560.71
6/8/21,33472.63
6/9/21,37345.12
6/10/21,36702.6
6/11/21,37334.4
6/12/21,35552.52
6/13/21,39097.86
6/14/21,40218.48
6/15/21,40406.27
6/16/21,38347.06
6/17/21,38053.5
6/18/21,35787.25
6/19/21,35615.87
6/20/21,35698.3
6/21/21,31676.69
6/22/21,32505.66
6/23/21,33723.03
6/24/21,34662.44
6/25/21,31637.78
6/26/21,32186.28
6/27/21,34649.64
6/28/21,34434.34
6/29/21,35867.78
6/30/21,35040.84
7/1/21,33572.12
7/2/21,33897.05
7/3/21,34668.55
7/4/21,35287.78
7/5/21,33746
7/6/21,34235.2
7/7/21,33855.33
7/8/21,32877.37
7/9/21,33798.01
7/10/21,33520.52
7/11/21,34240.19
7/12/21,33155.85
7/13/21,32702.03
7/14/21,32822.35
7/15/21,31780.73
7/16/21,31421.54
7/17/21,31533.07
7/18/21,31796.81
7/19/21,30817.83
7/20/21,29807.35
